"","Timestamp","Age","Gender","Country","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"545","2014-08-29 11:24:48",33,"Male","Italy","No","Yes","Yes","Sometimes","6-25","No","Yes","No","Not sure","No","No","Don't know","Somewhat easy","No","No","Some of them","Yes","No","No","Don't know","No"
"546","2014-08-29 11:27:47",41,"Male","United States","Yes","No","Yes","Often","1-5","Yes","No","No","Yes","Yes","Yes","Yes","Very difficult","No","No","Some of them","Some of them","No","No","Yes","Yes"
"547","2014-08-29 11:32:22",39,"Male","United Kingdom","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","Yes","Yes","Yes","Somewhat difficult","No","No","Yes","Yes","No","Maybe","Yes","Yes"
"548","2014-08-29 11:32:44",26,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","No","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","No","Yes"
"549","2014-08-29 11:33:54",23,"Female","United States","No","Yes","No","Sometimes","26-100","No","No","No","No","No","No","Don't know","Somewhat difficult","Yes","No","No","Some of them","No","Maybe","No","No"
"550","2014-08-29 11:36:38",36,"Male","United States","No","No","No","Never","1-5","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Very easy","No","No","Some of them","Some of them","No","No","Don't know","No"
"551","2014-08-29 11:39:33",42,"Male","United States","No","No","No","Rarely","26-100","No","No","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","No","No"
"552","2014-08-29 11:40:29",39,"Male","United States","No","Yes","Yes","Sometimes","500-1000","No","Yes","Yes","Yes","No","Don't know","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
"553","2014-08-29 11:43:12",27,"Male","United States","No","No","No","Never","6-25","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"554","2014-08-29 11:44:33",33,"Male","United States","Yes","No","No","Never","6-25","Yes","Yes","Don't know","No","No","No","No","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Yes","No"
"555","2014-08-29 11:53:59",28,"Female","United States","No","No","Yes","Rarely","6-25","No","Yes","Yes","Yes","Don't know","Yes","Yes","Very easy","No","No","Some of them","Some of them","No","Yes","Don't know","No"
"556","2014-08-29 11:54:38",29,"Female","United States","No","No","Yes","Often","26-100","Yes","No","Yes","No","No","No","Don't know","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No"
"557","2014-08-29 11:56:18",27,"Male","United States","No","No","Yes","Sometimes","100-500","No","Yes","Don't know","Not sure","No","No","Yes","Very difficult","Maybe","No","Some of them","No","No","Maybe","No","No"
"558","2014-08-29 12:00:33",44,"Male","United States","Yes","No","No","Never","1-5","Yes","Yes","Don't know","No","No","No","Yes","Somewhat difficult","No","No","No","No","No","No","Don't know","No"
"559","2014-08-29 12:08:12",25,"Male","United States","No","No","Yes","Often","6-25","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"560","2014-08-29 12:15:57",24,"Male","Germany","No","Yes","Yes","Sometimes","6-25","No","Yes","No","No","No","No","Don't know","Somewhat easy","Maybe","No","Yes","Yes","No","No","Don't know","No"
"561","2014-08-29 12:26:21",34,"Male","United States","No","No","No","Never","6-25","Yes","Yes","Yes","Not sure","Don't know","Don't know","Don't know","Somewhat easy","Maybe","Maybe","No","Some of them","No","Maybe","Don't know","No"
"562","2014-08-29 12:27:54",26,"Male","United States","No","No","No","Never","26-100","No","No","Yes","Yes","No","Don't know","Don't know","Somewhat difficult","Maybe","No","No","Yes","No","No","Don't know","No"
"563","2014-08-29 12:45:11",48,"Male","United States","No","No","No","Never","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No"
"564","2014-08-29 12:54:31",39,"Female","United States","No","No","Yes","Sometimes","6-25","Yes","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","No","No"
"565","2014-08-29 13:17:33",43,"Male","United States","No","No","No","Sometimes","26-100","Yes","Yes","Yes","Not sure","No","Yes","Don't know","Don't know","Maybe","No","No","No","No","No","Don't know","No"
"566","2014-08-29 13:23:40",41,"Male","United States","No","No","No","Rarely","26-100","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Yes","Yes"
"567","2014-08-29 13:58:25",25,"Male","United States","No","No","No","Never","26-100","No","No","Don't know","No","No","No","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"568","2014-08-29 14:04:59",31,"Non-Binary","United States","No","No","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","No","No","Maybe","No","No"
"569","2014-08-29 14:09:21",40,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","Yes","Yes","No","No","No","Maybe","No","Yes"
"570","2014-08-29 14:31:00",43,"Male","United States","Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","Yes","Not sure","No","Don't know","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Don't know","No"
"571","2014-08-29 14:51:49",27,"Female","United States","No","Yes","Yes","Often","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","Maybe","No","Yes","Some of them","No","Maybe","No","Yes"
"572","2014-08-29 14:59:43",37,"Female","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No"
"573","2014-08-29 15:59:55",25,"Male","United States","No","Yes","Yes","Often","1-5","No","Yes","No","Yes","No","No","Yes","Very easy","Maybe","No","Yes","Yes","No","Maybe","No","No"
"574","2014-08-29 16:07:05",29,"Male","Netherlands","No","Yes","Yes","Often","1-5","No","Yes","Don't know","Not sure","Don't know","Yes","Don't know","Very difficult","No","Maybe","Yes","Yes","Maybe","No","Yes","No"
"575","2014-08-29 16:17:32",30,"Female","United States","No","Yes","Yes","Often","26-100","No","No","Yes","No","No","No","Don't know","Somewhat difficult","Yes","No","No","No","No","Maybe","No","No"
"576","2014-08-29 16:56:06",38,"Male","United States","No","Yes","No","Never","26-100","No","No","Yes","Not sure","Yes","Yes","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","No","No"
"577","2014-08-29 17:04:07",32,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Don't know","Yes","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No"
"578","2014-08-29 17:04:12",28,"Female","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Yes","No"
"579","2014-08-29 17:32:31",43,"Male","United States","No","Yes","No","Never","100-500","No","No","Yes","Yes","No","Don't know","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
"580","2014-08-29 17:35:16",32,"Male","United States","No","Yes","Yes","Often","100-500","No","Yes","No","Yes","No","No","Don't know","Very difficult","Yes","No","Yes","Yes","No","Yes","No","No"
"581","2014-08-29 17:54:32",25,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Don't know","Yes","Don't know","Yes","No","No","No","No","No","Yes","No"
"582","2014-08-29 18:33:32",37,"Male","United States","No","No","Yes","Sometimes","100-500","No","Yes","Yes","No","No","Yes","Yes","Very easy","No","No","No","Yes","No","No","Yes","No"
"583","2014-08-29 18:39:07",36,"Male","United States","Yes","No","Yes","Sometimes","1-5","No","No","No","Yes","No","No","No","Very difficult","No","No","No","No","No","No","No","Yes"
"584","2014-08-29 19:32:13",24,"Male","United States","No","Yes","Yes","Rarely","6-25","Yes","Yes","Don't know","No","No","No","Don't know","Very easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
"585","2014-08-29 19:34:40",40,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Not sure","Yes","Don't know","Don't know","Somewhat difficult","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","Yes"
"586","2014-08-29 20:53:09",29,"Male","United States","No","No","No","Sometimes","26-100","No","No","Don't know","Not sure","Yes","Don't know","Yes","Somewhat easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"587","2014-08-29 20:53:58",43,"Male","United States","No","No","No","Never","500-1000","No","Yes","Don't know","No","No","Don't know","Don't know","Don't know","No","No","Yes","Some of them","No","No","Yes","No"
"588","2014-08-29 21:28:14",26,"Male","United States","No","Yes","No","Sometimes","100-500","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"589","2014-08-29 22:08:51",35,"Female","United States","No","Yes","No","Sometimes","6-25","Yes","Yes","Don't know","No","No","No","Don't know","Somewhat easy","No","No","Yes","Some of them","No","No","Yes","No"
"590","2014-08-29 23:51:01",45,"Male","United States","No","No","No","Never","6-25","Yes","Yes","Yes","No","No","No","Don't know","Don't know","Yes","Maybe","Some of them","No","No","Maybe","Don't know","No"
"591","2014-08-30 00:09:55",25,"Male","United States","No","No","Yes","Rarely","6-25","Yes","Yes","No","Yes","No","Don't know","Don't know","Somewhat easy","Maybe","No","No","Some of them","No","Maybe","Don't know","No"
"592","2014-08-30 05:47:08",33,"Female","United States","No","No","Yes","Often","26-100","No","Yes","Yes","Yes","Don't know","Don't know","Don't know","Don't know","Yes","No","No","No","No","Maybe","Don't know","No"
"593","2014-08-30 13:23:57",25,"Male","United States","No","Yes","Yes","Sometimes","1-5","Yes","Yes","Don't know","No","Don't know","Don't know","Don't know","Very easy","No","No","Yes","Yes","Maybe","Yes","Don't know","No"
"594","2014-08-30 15:57:04",46,"Male","United States","No","Yes","Yes","Sometimes","6-25","No","Yes","Don't know","Yes","No","Don't know","Don't know","Don't know","Yes","Maybe","No","Some of them","No","Maybe","Don't know","No"
"595","2014-08-30 16:13:40",38,"Male","United States","No","Yes","Yes","Rarely","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Yes","No","No","Yes","No","Yes","Don't know","No"
"596","2014-08-30 16:38:02",34,"Male","United States","No","No","No","Never","1-5","Yes","Yes","No","Yes","No","No","Don't know","Don't know","Yes","Yes","No","No","No","No","Don't know","No"
"597","2014-08-30 20:12:33",45,"Female","United States","No","No","Yes","Rarely","26-100","No","No","Don't know","No","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","No","Maybe","Don't know","No"
"598","2014-08-30 20:19:37",35,"Male","United States","No","No","No","Sometimes","6-25","No","Yes","Don't know","Not sure","Don't know","Don't know","Yes","Don't know","No","No","No","No","No","No","Yes","No"
"599","2014-08-30 20:46:35",20,"Female","United States","No","No","Yes","Sometimes","26-100","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Some of them","Maybe","Maybe","Don't know","No"
"600","2014-08-31 15:03:12",42,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","No","No","Don't know","Don't know","Yes","No","Some of them","Some of them","No","Yes","No","No"
"601","2014-08-31 16:48:13",36,"Female","United States","No","Yes","Yes","Rarely","26-100","Yes","Yes","Yes","Yes","No","No","Yes","Somewhat easy","Maybe","Maybe","Some of them","No","No","No","Don't know","No"
"602","2014-09-01 04:28:55",27,"Male","United Kingdom","No","No","Yes","Sometimes","26-100","No","No","No","No","No","No","Yes","Somewhat easy","Maybe","No","Yes","Yes","Maybe","Maybe","No","No"
"603","2014-09-01 06:52:31",25,"Male","United Kingdom","No","Yes","Yes","Sometimes","26-100","Yes","Yes","No","No","No","No","Yes","Very easy","No","No","Some of them","Yes","No","Maybe","Yes","No"
"604","2014-09-01 12:45:24",26,"Female","United States","No","Yes","No","Sometimes","26-100","Yes","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","No","No","No","No","No","Don't know","No"
"605","2014-09-01 21:03:25",39,"Male","United Kingdom","No","Yes","Yes","Sometimes","26-100","No","No","No","No","No","No","Yes","Very easy","Maybe","Maybe","Some of them","Yes","Maybe","Maybe","Yes","No"
"606","2014-09-01 21:34:12",35,"Male","United States","No","Yes","Yes","Often","26-100","No","No","Yes","Yes","No","Yes","Don't know","Somewhat easy","Yes","No","No","Some of them","No","Yes","Don't know","No"
"607","2014-09-01 22:58:47",32,"Male","United States","No","No","No","Rarely","6-25","No","Yes","Yes","Not sure","No","Don't know","Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","Don't know","No"
"608","2014-09-02 03:13:53",32,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","Yes"
"609","2014-09-02 09:57:22",39,"Male","United States","No","Yes","Yes","Often","26-100","No","No","Don't know","Not sure","No","No","Don't know","Somewhat easy","Yes","No","Some of them","Some of them","No","Maybe","Don't know","No"
"610","2014-09-02 20:23:49",31,"Male","United Kingdom","No","Yes","Yes","Never","6-25","No","Yes","Don't know","Not sure","No","Don't know","Don't know","Somewhat easy","No","No","Some of them","Some of them","No","No","Don't know","No"
"611","2014-09-02 20:57:56",30,"Non-Binary","United States","No","Yes","Yes","Rarely","6-25","No","Yes","No","Yes","No","No","Don't know","Don't know","No","No","No","No","No","No","Don't know","No"
"612","2014-09-03 13:09:52",29,"Male","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","No","Don't know","Don't know","Yes","No","Some of them","Some of them","No","Maybe","Don't know","No"
"613","2014-09-04 17:38:22",26,"Male","United States","No","Yes","Yes","Sometimes","6-25","Yes","Yes","Don't know","No","No","Don't know","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","Maybe","Maybe","Don't know","No"
"614","2014-09-04 23:42:28",46,"Female","United States","No","No","Yes","Often","100-500","Yes","No","Yes","Yes","No","No","Yes","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
"615","2014-09-05 14:15:48",32,"Male","United States","No","Yes","No","Sometimes","26-100","No","Yes","Yes","No","Yes","Don't know","Don't know","Don't know","Maybe","No","Yes","Yes","No","No","Don't know","No"
"616","2014-09-05 14:19:00",29,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"617","2014-09-08 21:30:59",32,"Female","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","Don't know","Don't know","Don't know","Maybe","No","Some of them","No","No","No","No","No"
"618","2014-09-12 19:18:18",40,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat easy","No","No","Yes","Yes","No","Maybe","Yes","Yes"
"619","2014-09-13 07:52:27",23,"Male","United Kingdom","No","No","Yes","Sometimes","1-5","No","Yes","No","No","No","No","Don't know","Very difficult","Maybe","No","Yes","Yes","Yes","Yes","No","Yes"
"620","2014-09-20 13:51:05",26,"Female","United States","No","Yes","Yes","Rarely","100-500","No","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","Maybe","No","No","No","Maybe","No","No"
"621","2014-09-23 20:05:05",29,"Male","United States","No","No","No","Never","26-100","No","Yes","No","No","No","Don't know","Don't know","Don't know","No","No","Some of them","Yes","No","Yes","No","Yes"
"622","2014-09-26 10:05:55",25,"Female","Bulgaria","No","No","Yes","Sometimes","26-100","Yes","Yes","No","No","No","No","Don't know","Don't know","Maybe","Maybe","Yes","Some of them","Maybe","No","No","No"
"623","2014-09-26 21:25:14",32,"Non-Binary","United States","No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","No","Yes","Don't know","Maybe","Maybe","Some of them","No","No","No","No","No"
"624","2014-09-30 09:19:01",38,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","Some of them","No","No","Maybe","No","Yes"
"625","2014-10-05 21:16:10",35,"Female","United States","No","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","No","No","Yes","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Yes","No"
"626","2014-10-09 11:14:59",28,"Female","United States","No","No","Yes","Often","6-25","No","Yes","No","Yes","No","No","Don't know","Very difficult","Yes","Maybe","Some of them","Some of them","No","No","Don't know","No"
"627","2014-11-05 10:08:44",27,"Non-Binary","United States","No","No","No","Never","100-500","No","No","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Yes","No","No","Yes","No"
"628","2014-11-06 11:24:38",56,"Female","United States","Yes","No","No","Rarely","1-5","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","Maybe","Maybe","No","No","No","No","Don't know","No"
"629","2014-11-16 08:42:35",38,"Male","United States","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","Don't know","No"
"630","2014-12-15 00:43:49",40,"Male","United States","No","Yes","Yes","Sometimes","6-25","No","Yes","Yes","Yes","No","No","Yes","Don't know","Maybe","No","Some of them","No","No","No","Yes","No"
"631","2015-01-03 03:38:30",44,"Male","United States","No","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","Yes","Yes","Don't know","Maybe","No","Some of them","Some of them","No","No","Don't know","No"
"632","2015-02-21 04:41:28",32,"Male","United States","No","No","Yes","Often","26-100","Yes","Yes","Yes","Not sure","No","Don't know","Don't know","Very difficult","Yes","Maybe","Some of them","No","No","No","Don't know","No"
"633","2015-02-21 05:11:37",28,"Female","United States","No","No","Yes","Rarely","6-25","No","Yes","Yes","No","No","No","Don't know","Somewhat easy","Yes","Yes","Some of them","No","No","No","No","Yes"
"634","2015-02-21 08:21:36",23,"Male","United States","No","No","Yes","Sometimes","1-5","No","Yes","No","Yes","No","No","No","Very easy","Maybe","Maybe","Some of them","Yes","No","No","No","No"
"635","2015-02-21 08:56:27",29,"Male","Singapore","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","Not sure","No","No","Don't know","Somewhat difficult","Maybe","No","No","No","No","Maybe","No","No"
"636","2015-02-21 09:22:23",33,"Male","United States","No","No","Yes","Often","26-100","Yes","Yes","Yes","Yes","No","No","Yes","Don't know","Maybe","No","Some of them","No","No","Maybe","Don't know","No"
"637","2015-02-21 09:48:13",38,"Male","United States","No","No","Yes","Sometimes","26-100","Yes","Yes","Yes","No","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","No","No","Don't know","No"
"638","2015-02-21 10:00:50",46,"Male","United States","No","Yes","Yes","Often","26-100","No","Yes","Don't know","No","No","No","Don't know","Don't know","Maybe","No","Some of them","No","No","No","No","No"
"639","2015-02-21 10:45:51",46,"Male","United States","No","Yes","Yes","Sometimes","100-500","Yes","Yes","Don't know","Not sure","Don't know","Don't know","Don't know","Don't know","No","No","Some of them","Yes","Yes","Yes","Don't know","No"
"640","2015-02-21 11:48:52",41,"Female","Netherlands","Yes","No","Yes","Rarely","1-5","Yes","Yes","Don't know","Yes","Don't know","Yes","No","Somewhat easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"641","2015-02-21 11:55:46",23,"Male","United Kingdom","No","No","No","Never","26-100","No","Yes","Don't know","No","No","No","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","Yes","Yes"
"642","2015-02-21 18:59:05",25,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Don't know","Yes","No","No","Don't know","Somewhat easy","Yes","No","Some of them","Some of them","No","Maybe","Don't know","No"
"643","2015-02-24 09:00:56",25,"Male","United Kingdom","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"644","2015-02-24 09:15:13",24,"Non-Binary","United Kingdom","No","No","Yes","Sometimes","6-25","No","No","Don't know","No","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No"
"645","2015-02-24 10:32:32",60,"Male","United States","No","No","Yes","Often","26-100","Yes","Yes","Don't know","No","Yes","Don't know","Don't know","Somewhat easy","Maybe","Maybe","Some of them","No","No","Maybe","Don't know","No"
"646","2015-04-02 15:47:43",28,"Male","United States","No","Yes","Yes","Often","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Yes","Maybe","Some of them","Yes","No","No","No","Yes"
"647","2015-05-05 14:22:18",43,"Non-Binary","United States","No","Yes","Yes","Rarely","26-100","Yes","Yes","Yes","Yes","No","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No"
"648","2015-05-06 10:14:50",22,"Male","Australia","No","Yes","Yes","Often","100-500","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","Maybe","No","Yes","No","Maybe","Don't know","Yes"
"649","2015-05-06 16:55:58",32,"Male","United States","No","No","No","Never","100-500","No","Yes","Yes","Not sure","Don't know","Yes","Don't know","Somewhat easy","No","No","No","Some of them","Maybe","Yes","Don't know","No"
"650","2015-06-25 12:24:31",41,"Female","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","No","No","Don't know","Don't know","Don't know","Yes","Maybe","No","No","No","No","Don't know","No"
"651","2015-07-22 18:57:54",30,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","Don't know","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"652","2015-07-27 23:25:34",30,"Male","United States","Yes","Yes","Yes","Often","26-100","No","Yes","Yes","Not sure","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
"653","2015-08-20 16:52:09",29,"Male","United States","No","Yes","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","Yes","No","Yes","Don't know","Yes","No","Some of them","No","No","Maybe","No","No"
"654","2015-08-25 19:59:38",36,"Male","United States","No","Yes","No","Rarely","26-100","No","No","Don't know","No","Yes","Yes","Don't know","Somewhat easy","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No"
"655","2015-09-26 01:07:35",32,"Male","United States","No","Yes","Yes","Often","26-100","Yes","Yes","Yes","Yes","No","No","Yes","Somewhat difficult","No","No","Some of them","Yes","No","No","Yes","No"
"656","2015-11-07 12:36:58",34,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","No","Don't know","Somewhat difficult","Yes","Yes","No","No","No","No","No","No"
"657","2016-02-01 23:04:31",25,"Male","United States","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","No","No","Yes","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No"
